tempo    | level=info ts=2023-06-21T09:54:08.708868041Z caller=wal.go:118 msg="beginning replay" file=49f911f7-17a8-4159-be55-8f88a92564d7:single-tenant:v2:snappy:v2 size=17399
loki     | level=info ts=2023-06-21T10:04:36.11253012Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.112517589s end_delta=4m37.112517805s step=1s duration=16.504424ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=18.592304ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.118330307Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=24s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:36.120901459Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m36s start_delta=4m36.120889631s end_delta=120.889837ms step=1s duration=9.458545ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=38.916353ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.12182892Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=24s start_delta=5m1.121815448s end_delta=4m37.121815649s step=1s duration=3.251937ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=41.987899ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:36.122777304Z caller=metrics.go:152 component=frontend org_id=fake latency=fast query="sum by(type) (rate({compose_service=~\"app-.*\"} | pattern `<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>` | type != \"\" |= \"\" [1m]))" query_hash=3534938368 query_type=metric range_type=range length=5m0s start_delta=5m0.537763051s end_delta=537.763253ms step=1s duration=59.880703ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=330.692998ms splits=2 shards=32 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.787479927Z caller=roundtrip.go:157 org_id=fake msg="executing query" type=range query="sum by(type) (rate({compose_service=~\"app-.*\"} | pattern `<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>` | type != \"\" |= \"\" [1m]))" length=5m0s step=1s query_hash=3534938368
loki     | level=info ts=2023-06-21T10:04:42.791901166Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.796070455Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.796064016s end_delta=-203.935812ms step=1s duration=3.992204ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=69.034µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.796543357Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=17s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.797526021Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.797726651Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.797526725Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.801583667Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=17s start_delta=5m0.801576587s end_delta=4m43.801576784s step=1s duration=4.901404ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=29.91µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.801778958Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.801962575Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.802557723Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.806026237Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.807243416Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.807235798s end_delta=-192.763979ms step=1s duration=9.037141ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=63.559µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.807560664Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.807552052s end_delta=-192.447732ms step=1s duration=9.64744ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=70.823µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.807895662Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.807889396s end_delta=-192.110451ms step=1s duration=10.239373ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=80.59µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.808411193Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.808997351Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.808990627s end_delta=-191.009178ms step=1s duration=6.32076ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=683.51µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.810918834Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.810912617s end_delta=-189.087183ms step=1s duration=2.336719ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=3.060098ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.811330887Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.811497001Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.811491749s end_delta=-188.508073ms step=1s duration=9.605178ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=316.143µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.811837268Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" query_hash=3656292922 query_type=metric range_type=range length=4m43s start_delta=4m42.811814284s end_delta=-188.185564ms step=1s duration=9.738185ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=25.252µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:04:42.81236727Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
loki     | level=info ts=2023-06-21T10:04:42.812695615Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="sum by (type)(rate({compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | type!=\"\" |= \"\"[1m]))" length=4m43s step=1s query_hash=3656292922
